id,experiences_offered,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
129756,none,69746,Serge & Brigitte,2010-01-11,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Commercial Drive,2,2,t,f,"Vancouver, BC, Canada",Commercial Drive,Grandview-Woodland,,Vancouver,BC,V5N 1E6,Vancouver,"Vancouver, Canada",CA,Canada,49.26785057,-123.066117,t,Townhouse,Private room,2,1.5,1,1,Real Bed,,80.00,410.00,1210.00,0.00,30.00,2,$0.00 ,3,21,3,3,21,21,3,21,yesterday,t,2,22,50,241,2019-02-06,174,34,2011-06-20,2018-12-09,97,10,10,10,10,10,10,t,19-161060,f,f,strict_14_with_grace_period,f,t,2,0,2,0,1.87
134688,none,653436,Pirike,2011-06-01,"Vancouver, British Columbia, Canada",within a few hours,90%,N/A,f,Renfrew-Collingwood,5,5,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 1V5,Vancouver,"Vancouver, Canada",CA,Canada,49.24493454,-123.0491597,t,House,Private room,2,1,1,1,Real Bed,,39.00,280.00,875.00,200.00,45.00,1,$10.00 ,30,365,30,30,365,365,30,365,2 weeks ago,t,0,0,10,189,2019-02-06,37,1,2011-08-23,2018-12-15,91,9,10,9,9,9,9,t,,t,f,strict_14_with_grace_period,t,t,5,0,5,0,0.41
140698,none,69640,Steve,2010-01-11,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Mount Pleasant,1,1,t,t,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5T 2X4,Vancouver,"Vancouver, Canada",CA,Canada,49.26291607,-123.1058067,t,Loft,Entire home/apt,2,1,1,2,Real Bed,,98.00,599.00,1899.00,500.00,40.00,1,$20.00 ,5,180,5,5,180,180,5,180,5 days ago,t,3,31,47,255,2019-02-06,94,18,2011-07-02,2019-01-01,96,10,10,10,10,10,10,t,18-599219,f,f,moderate,f,t,1,1,0,0,1.02
160157,none,767559,Valentina,2011-07-01,"Port Coquitlam, British Columbia, Canada",N/A,N/A,N/A,t,West End,1,1,t,f,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6E 1K2,Vancouver,"Vancouver, Canada",CA,Canada,49.28232093,-123.1295412,t,Condominium,Entire home/apt,3,1,1,1,Real Bed,0,108.00,767.00,2600.00,150.00,50.00,2,$10.00 ,2,365,2,2,365,365,2,365,2 weeks ago,t,4,9,13,58,2019-02-06,395,64,2011-07-14,2019-01-20,97,10,10,10,10,10,10,t,19-162604,f,f,moderate,f,f,1,1,0,0,4.29
170137,none,381497,Catherine,2011-02-07,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,t,Dunbar-Southlands,1,1,t,t,"Vancouver, BC, Canada",Dunbar-Southlands,Dunbar Southlands,,Vancouver,BC,V6R 3C6,Vancouver,"Vancouver, Canada",CA,Canada,49.25709572,-123.1910119,t,House,Entire home/apt,6,2,3,4,Real Bed,21528,175.00,1100.00,3500.00,250.00,100.00,6,$25.00 ,1,31,1,4,31,31,2.2,31,3 days ago,t,10,30,45,220,2019-02-06,109,43,2011-08-30,2019-01-20,96,10,10,10,10,10,10,t,19-161949,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.2
172827,none,19982,Fernande,2009-06-03,"Vancouver, British Columbia, Canada",within a day,100%,N/A,f,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,West End,,Vancouver,BC,V6Z 2R9,Vancouver,"Vancouver, Canada",CA,Canada,49.28161296,-123.1269624,t,Condominium,Entire home/apt,5,2,2,3,Real Bed,0,251.00,1439.00,3836.00,250.00,195.00,4,$15.00 ,2,1125,2,2,1125,1125,2,1125,today,t,3,3,3,3,2019-02-06,4,4,2018-07-26,2019-01-05,95,10,10,10,10,10,10,t,18 549804 SA,t,f,moderate,t,t,1,1,0,0,0.61
174135,none,831892,Hollie,2011-07-17,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,f,Downtown Eastside,1,1,t,f,"Vancouver, BC, Canada",Downtown Eastside,Downtown Eastside,,Vancouver,BC,V6A 2C1,Vancouver,"Vancouver, Canada",CA,Canada,49.27782419,-123.089847,t,Guest suite,Entire home/apt,2,1,1,2,Real Bed,,94.00,450.00,1300.00,0.00,40.00,2,$25.00 ,30,365,30,30,365,365,30,365,today,t,0,0,6,266,2019-02-06,116,1,2011-09-19,2018-04-04,96,10,10,10,10,9,10,t,,f,f,moderate,f,f,1,1,0,0,1.29
179243,none,851779,Elizabeth & Ryan,2011-07-21,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Mount Pleasant,2,2,t,t,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5T 4L3,Vancouver,"Vancouver, Canada",CA,Canada,49.25813019,-123.1017673,t,Loft,Private room,2,1,1,1,Real Bed,0,94.00,,,0.00,0.00,1,$0.00 ,2,31,1,2,31,31,2,31,today,t,10,23,30,128,2019-02-06,523,74,2011-08-15,2019-01-08,97,10,10,10,10,10,10,t,19-161042,t,f,strict_14_with_grace_period,t,t,2,0,2,0,5.74
182451,none,874660,Penny,2011-07-26,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,f,Kitsilano,2,2,t,f,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 2Z7,Vancouver,"Vancouver, Canada",CA,Canada,49.25961968,-123.1684768,t,Guest suite,Entire home/apt,4,1,1,2,Real Bed,0,93.00,900.00,2250.00,250.00,95.00,2,$30.00 ,30,365,30,30,365,365,30,365,2 months ago,t,0,0,0,34,2019-02-06,51,11,2011-08-16,2018-12-25,97,10,10,10,10,10,10,t,18-610-361,f,f,strict_14_with_grace_period,f,f,2,1,1,0,0.56
194806,none,30899,Rami,2009-08-10,"Vancouver, British Columbia, Canada",within a few hours,85%,N/A,f,Coal Harbour,31,31,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 6L4,Vancouver,"Vancouver, Canada",CA,Canada,49.27935587,-123.1093413,t,Condominium,Entire home/apt,5,2,2,2,Real Bed,1000,125.00,,3750.00,0.00,295.00,1,$0.00 ,30,365,30,30,365,365,30,365,today,t,30,60,90,365,2019-02-06,27,1,2011-10-09,2018-04-09,82,9,9,9,8,9,8,t,,f,f,strict_14_with_grace_period,f,f,31,31,0,0,0.3
196722,none,958297,Elana & Gary,2011-08-11,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Commercial Drive,2,2,t,t,"Vancouver, BC, Canada",Commercial Drive,Grandview-Woodland,,Vancouver,BC,V5N,Vancouver,"Vancouver, Canada",CA,Canada,49.26364274,-123.0696723,t,Townhouse,Entire home/apt,5,2.5,3,3,Real Bed,1200,209.00,,,500.00,100.00,4,$20.00 ,5,30,5,5,30,30,5,30,3 weeks ago,t,7,37,67,146,2019-02-06,11,3,2014-07-22,2019-01-05,87,9,8,10,10,9,9,t,18-549903,f,f,strict_14_with_grace_period,f,f,2,2,0,0,0.2
200643,none,981145,Dianne,2011-08-16,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Strathcona,4,4,t,t,"Vancouver, BC, Canada",Strathcona,Downtown Eastside,,Vancouver,BC,V6A 3N9,Vancouver,"Vancouver, Canada",CA,Canada,49.2738388,-123.0828908,t,House,Private room,4,2,1,2,Real Bed,,70.00,350.00,900.00,,,1,$35.00 ,1,1125,1,1,1125,1125,1,1125,5 days ago,t,30,60,90,360,2019-02-06,87,22,2012-09-20,2019-02-02,89,9,9,10,10,9,9,t,19-161616,t,f,strict_14_with_grace_period,f,f,4,0,4,0,1.12
202211,none,989790,Paul,2011-08-18,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Kensington-Cedar Cottage,4,4,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5N 2J6,Vancouver,"Vancouver, Canada",CA,Canada,49.25380861,-123.0595091,t,House,Private room,2,1,1,1,Real Bed,0,75.00,,,0.00,30.00,1,$0.00 ,2,120,2,2,120,120,2,120,2 weeks ago,t,0,0,0,0,2019-02-06,158,9,2011-09-06,2018-09-15,93,9,9,10,10,10,9,t,19-163188,t,f,strict_14_with_grace_period,f,f,4,1,3,0,1.75
219261,none,1135259,Rami,2011-09-09,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,1,1,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6J 3S2,Munich,"Vancouver, Canada",CA,Canada,49.27246289,-123.1495382,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,60,199.00,700.00,3000.00,500.00,95.00,1,$0.00 ,1,365,1,1,365,365,1,365,today,t,8,23,37,204,2019-02-06,123,61,2016-09-05,2019-02-01,93,10,9,10,10,10,9,t,18-612983,f,f,strict_14_with_grace_period,f,f,1,1,0,0,4.17
236297,none,1238915,Adam,2011-10-02,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,f,West End,1,1,t,t,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6G 2M1,Vancouver,"Vancouver, Canada",CA,Canada,49.29000287,-123.1408745,t,Apartment,Private room,1,1.5,1,1,Futon,,100.00,,,,20.00,1,$0.00 ,1,7,1,1,7,7,1,7,6 months ago,t,30,60,89,89,2019-02-06,34,6,2014-08-02,2018-10-03,98,10,10,10,10,10,10,t,18-597490,f,f,flexible,f,f,1,0,1,0,0.62
248014,none,1299977,Gabriella,2011-10-16,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Grandview-Woodland,1,1,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5K 1B8,Vancouver,"Vancouver, Canada",CA,Canada,49.29073885,-123.0584897,t,House,Entire home/apt,3,1,2,2,Real Bed,,80.00,600.00,1900.00,800.00,100.00,2,$15.00 ,31,180,31,31,180,180,31,180,3 months ago,t,7,31,31,32,2019-02-06,1,0,2014-09-04,2014-09-04,100,10,8,10,10,10,10,t,,f,f,strict_14_with_grace_period,t,t,1,1,0,0,0.02
248973,none,1304461,Shelley,2011-10-17,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,f,Hastings-Sunrise,2,2,t,t,"Vancouver, BC, Canada",Hastings-Sunrise,Hastings-Sunrise,,Vancouver,BC,V5K 3W8,Vancouver,"Vancouver, Canada",CA,Canada,49.2805309,-123.0549404,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,0,140.00,900.00,2000.00,131.00,55.00,4,$25.00 ,2,14,2,2,14,14,2,14,7 weeks ago,t,19,49,74,318,2019-02-06,72,13,2011-11-21,2019-01-06,92,10,9,9,9,9,9,t,18 561785 SA,f,f,moderate,f,f,2,1,0,1,0.82
249106,none,1304461,Shelley,2011-10-17,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,f,Hastings-Sunrise,2,2,t,t,"Vancouver, BC, Canada",Hastings-Sunrise,Hastings-Sunrise,,Vancouver,BC,V5K 3W8,Vancouver,"Vancouver, Canada",CA,Canada,49.28034991,-123.0536489,t,Loft,Shared room,2,1,1,1,Real Bed,1000,45.00,,,,,1,$10.00 ,2,14,2,2,14,14,2,14,today,t,12,33,58,244,2019-02-06,79,21,2011-11-01,2019-02-03,96,10,9,10,10,9,10,t,18-561785,f,f,moderate,f,f,2,1,0,1,0.89
254657,none,241920,Scott,2010-09-21,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Gastown,1,1,t,t,"Vancouver, BC, Canada",Gastown,Downtown Eastside,,Vancouver,BC,V6B 2J1,Vancouver,"Vancouver, Canada",CA,Canada,49.28273396,-123.1049171,t,Loft,Entire home/apt,2,1,1,1,Real Bed,,222.00,1500.00,3500.00,500.00,75.00,2,$25.00 ,2,365,1,2,365,365,1.9,365,2 months ago,t,0,0,0,0,2019-02-06,55,22,2013-04-15,2018-09-23,97,10,10,10,10,10,9,t,18-579478,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.78
256178,none,1267409,Julia,2011-10-09,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,2,2,t,f,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 2M5,Vancouver,"Vancouver, Canada",CA,Canada,49.26290805,-123.1721601,t,House,Entire home/apt,7,1,2,4,Real Bed,,300.00,,,500.00,80.00,2,$50.00 ,2,365,2,6,365,365,2.7,365,today,t,14,19,32,200,2019-02-06,5,2,2012-10-29,2018-11-13,100,10,10,10,10,10,10,t,19-161 084,f,f,moderate,f,f,2,2,0,0,0.07
257163,none,70797,Adrianna,2010-01-15,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Kensington-Cedar Cottage,1,1,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5P 3T6,Vancouver,"Vancouver, Canada",CA,Canada,49.24003271,-123.0638955,t,Apartment,Private room,4,1,1,2,Real Bed,350,67.00,370.00,,300.00,50.00,2,$20.00 ,3,14,3,3,14,14,3,14,2 months ago,t,27,57,86,86,2019-02-06,37,4,2012-01-24,2018-09-23,97,10,10,10,10,9,10,t,19-16097,f,f,moderate,t,t,1,0,1,0,0.43
258636,none,948852,Ian,2011-08-09,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Downtown Vancouver,1,1,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6Z 1B7,Vancouver,"Vancouver, Canada",CA,Canada,49.27796164,-123.1267072,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,98.00,,2304.00,,60.00,2,$0.00 ,180,365,180,180,365,365,180,365,2 weeks ago,t,30,60,90,335,2019-02-06,52,3,2011-12-20,2018-10-28,96,10,9,10,10,10,9,t,,f,f,flexible,f,f,1,1,0,0,0.6
274284,none,1424264,James,2011-11-19,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,1,1,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6A 4G7,Vancouver,"Vancouver, Canada",CA,Canada,49.27552442,-123.1025127,t,Condominium,Entire home/apt,6,2,3,4,Real Bed,,262.00,1575.00,5249.00,656.00,157.00,4,$66.00 ,30,365,30,30,365,365,30,365,9 months ago,t,30,60,90,304,2019-02-06,36,6,2012-01-04,2018-07-27,88,9,9,9,9,9,9,t,18-561784,f,f,moderate,f,f,1,1,0,0,0.42
303950,none,196890,Siobhan,2010-08-10,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Mount Pleasant,1,1,t,t,"Vancouver, BC, Canada",,Mount Pleasant,,Vancouver,BC,V5T 2B2,Vancouver,"Vancouver, Canada",CA,Canada,49.26224897,-123.0842145,t,House,Entire home/apt,5,3.5,3,3,Real Bed,0,236.00,1525.00,5400.00,500.00,150.00,4,$71.00 ,31,900,31,31,900,900,31,900,3 weeks ago,t,4,34,64,339,2019-02-06,23,4,2013-08-20,2018-02-28,93,10,9,10,10,9,9,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.35
306178,none,1574553,Michelle,2012-01-06,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,t,Renfrew-Collingwood,2,2,t,t,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 5M2,Vancouver,"Vancouver, Canada",CA,Canada,49.23311381,-123.0266876,t,Apartment,Private room,2,1,1,1,Real Bed,,66.00,400.00,,0.00,40.00,1,$10.00 ,2,30,2,2,30,30,2,30,3 weeks ago,t,19,28,57,143,2019-02-06,57,12,2012-10-01,2019-01-02,99,10,10,10,10,9,10,t,18-596029,t,f,flexible,f,f,2,0,2,0,0.74
311354,none,58512,Q,2009-11-29,CA,N/A,N/A,N/A,f,Commercial Drive,12,12,t,f,"Vancouver, BC, Canada",Commercial Drive,Grandview-Woodland,,Vancouver,BC,V5N 1T6,Vancouver,"Vancouver, Canada",CA,Canada,49.2641466,-123.0700771,t,House,Entire home/apt,7,1,3,3,Real Bed,,199.00,,,0.00,0.00,1,$24.00 ,30,1124,30,30,1124,1124,30,1124,3 months ago,t,0,0,5,5,2019-02-06,3,2,2017-12-10,2018-03-30,100,9,6,10,9,9,9,t,18-475635,f,f,strict_14_with_grace_period,f,f,9,4,4,1,0.21
322824,none,1652613,Blake,2012-01-25,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 2E8,Vancouver,"Vancouver, Canada",CA,Canada,49.27706214,-123.1243798,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,,171.00,800.00,2400.00,726.00,0.00,1,$0.00 ,31,1124,31,31,1124,1124,31,1124,2 weeks ago,t,0,4,7,91,2019-02-06,138,5,2012-04-01,2019-01-21,98,10,10,10,10,10,10,t,,t,f,strict_14_with_grace_period,f,t,1,1,0,0,1.65
325795,none,343195,Trish,2011-01-11,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Grandview-Woodland,2,2,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5N 4T4,Vancouver,"Vancouver, Canada",CA,Canada,49.26633754,-123.0620737,t,House,Entire home/apt,2,1,1,1,Real Bed,,80.00,650.00,1650.00,700.00,90.00,2,$30.00 ,3,365,3,3,365,365,3,365,yesterday,t,8,15,45,316,2019-02-06,164,40,2012-05-10,2019-01-08,95,10,9,10,10,9,9,t,Licence number 18-599987,f,f,strict_14_with_grace_period,f,f,2,2,0,0,2
359942,none,1200456,Nala,2011-09-23,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Yaletown,8,8,t,f,"Vancouver, BC, Canada",Yaletown,Downtown,,Vancouver,BC,V6B 1S3,Vancouver,"Vancouver, Canada",CA,Canada,49.2782542,-123.1186546,t,Apartment,Private room,2,1,1,1,Real Bed,,248.00,,,1312.00,52.00,1,$33.00 ,30,1125,30,30,1125,1125,30,1125,4 months ago,t,30,60,90,365,2019-02-06,41,5,2012-03-09,2018-09-18,97,9,10,10,10,10,9,t,18607863 AM,f,f,strict_14_with_grace_period,t,t,7,3,4,0,0.49
363705,none,981145,Dianne,2011-08-16,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Strathcona,4,4,t,t,"Vancouver, BC, Canada",Downtown Eastside,Downtown Eastside,,Vancouver,BC,V6A 3N9,Vancouver,"Vancouver, Canada",CA,Canada,49.27710962,-123.0786083,t,House,Private room,3,2,1,2,Real Bed,,67.00,350.00,850.00,,,1,$35.00 ,1,1125,1,1,1125,1125,1,1125,5 days ago,t,5,35,65,337,2019-02-06,70,43,2012-06-02,2019-01-31,93,9,9,10,10,9,9,t,19-161616,t,f,strict_14_with_grace_period,f,f,4,0,4,0,0.86
377706,none,1898008,Tina,2012-03-10,"Vancouver, British Columbia, Canada",within a day,100%,N/A,f,Grandview-Woodland,1,1,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5L 3W2,Vancouver,"Vancouver, Canada",CA,Canada,49.27900016,-123.0697694,t,Condominium,Private room,2,1,1,1,Real Bed,,37.00,350.00,800.00,200.00,50.00,1,$20.00 ,30,90,30,30,90,90,30,90,7 weeks ago,t,18,48,78,322,2019-02-06,54,22,2012-08-27,2018-11-13,93,10,9,10,10,10,9,t,,f,f,moderate,f,f,1,0,1,0,0.69
415700,none,83871,Adam,2010-02-22,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Renfrew-Collingwood,3,3,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 2V8,Vancouver,"Vancouver, Canada",CA,Canada,49.23467624,-123.0550849,t,House,Private room,2,1,1,1,Real Bed,,50.00,,,0.00,25.00,2,$15.00 ,2,730,2,2,730,730,2,730,3 weeks ago,t,6,6,6,265,2019-02-06,165,42,2012-04-16,2019-01-29,93,10,10,10,10,9,10,t,18-606702,t,f,strict_14_with_grace_period,f,f,3,1,2,0,1.99
416453,none,1318151,Suz,2011-10-21,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Chinatown,1,1,t,t,"Vancouver, BC, Canada",Chinatown,Downtown Eastside,,Vancouver,BC,V6A2B2,Vancouver,"Vancouver, Canada",CA,Canada,49.27843802,-123.0998602,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,159.00,,,200.00,80.00,2,$40.00 ,30,60,30,30,60,60,30,60,a week ago,t,9,39,59,232,2019-02-06,43,10,2012-05-29,2018-09-04,96,10,10,9,10,9,10,t,,t,f,moderate,t,t,1,1,0,0,0.53
417047,none,2074212,Andrea,2012-04-05,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Downtown Eastside,1,1,t,t,"Vancouver, BC, Canada",Downtown Eastside,Downtown Eastside,,Vancouver,BC,V6A 2G4,Vancouver,"Vancouver, Canada",CA,Canada,49.27781855,-123.0920945,t,House,Entire home/apt,6,1,2,3,Real Bed,,110.00,,,0.00,150.00,4,$50.00 ,2,175,2,2,175,175,2,175,5 days ago,t,17,45,75,164,2019-02-06,178,34,2012-05-06,2019-01-04,97,10,10,10,10,9,10,t,19-161424,t,f,moderate,f,f,1,1,0,0,2.16
419437,none,989790,Paul,2011-08-18,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Kensington-Cedar Cottage,4,4,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5N 2J6,Vancouver,"Vancouver, Canada",CA,Canada,49.25230737,-123.0613401,t,House,Private room,2,1,1,1,Real Bed,0,75.00,,,0.00,30.00,1,$0.00 ,2,60,2,2,60,60,2,60,today,t,1,1,7,254,2019-02-06,85,10,2012-04-19,2018-09-15,92,9,9,10,10,9,9,t,18-,t,f,strict_14_with_grace_period,f,f,4,1,3,0,1.03
436032,none,2165986,Kristy,2012-04-18,"Vancouver, British Columbia, Canada",within a day,90%,N/A,t,Gastown,1,1,t,t,"Vancouver, BC, Canada",Gastown,Downtown Eastside,,Vancouver,BC,V6A,Vancouver,"Vancouver, Canada",CA,Canada,49.28297427,-123.103933,t,Loft,Entire home/apt,4,1,2,2,Real Bed,1195,245.00,1500.00,,300.00,95.00,2,$25.00 ,4,21,4,4,21,21,4,21,yesterday,t,11,13,23,230,2019-02-06,59,18,2012-05-24,2018-12-16,96,10,10,10,10,10,10,t,19-161518,f,f,moderate,f,f,1,1,0,0,0.72
438881,none,1405499,Marcel,2011-11-14,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Marpole,1,1,t,t,"Vancouver, BC, Canada",Marpole,Marpole,,Vancouver,BC,V6P 4P9,Vancouver,"Vancouver, Canada",CA,Canada,49.20623262,-123.1363747,t,Apartment,Private room,1,1,1,1,Real Bed,,28.00,165.00,550.00,,,1,$0.00 ,32,365,32,32,365,365,32,365,a week ago,t,0,12,19,136,2019-02-06,61,2,2012-04-29,2018-06-07,94,9,9,10,10,9,10,t,,f,f,strict_14_with_grace_period,f,f,1,0,1,0,0.74
448104,none,179396,Lili,2010-07-24,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Downtown Vancouver,5,5,t,t,"Vancouver, BC, Canada",Downtown Vancouver,West End,,Vancouver,BC,V6Z 2R9,Vancouver,"Vancouver, Canada",CA,Canada,49.28145309,-123.1258199,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,,138.00,,,0.00,80.00,2,$0.00 ,28,1125,28,28,1125,1125,28,1125,5 days ago,t,3,7,7,7,2019-02-06,242,23,2012-05-15,2019-01-20,98,10,10,10,10,10,10,t,19-105305,t,f,strict_14_with_grace_period,t,t,5,5,0,0,2.95
460014,none,2287575,James,2012-05-03,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,1,1,t,f,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 4B8,Vancouver,"Vancouver, Canada",CA,Canada,49.2691176,-123.1710199,t,House,Entire home/apt,4,1.5,2,2,Real Bed,,224.00,650.00,1900.00,,50.00,1,$40.00 ,3,1125,3,3,1125,1125,3,1125,5 weeks ago,t,30,60,90,365,2019-02-06,29,15,2012-06-25,2019-01-03,90,9,9,10,9,10,8,t,18-609685,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.36
461370,none,1200456,Nala,2011-09-23,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Yaletown,8,8,t,f,"Vancouver, BC, Canada",Killarney,Killarney,,Vancouver,BC,V5R 3E9,Vancouver,"Vancouver, Canada",CA,Canada,49.2281397,-123.031486,t,House,Private room,5,1,1,1,Real Bed,,85.00,,1778.00,1312.00,46.00,1,$33.00 ,2,1125,2,2,1125,1125,2,1125,5 months ago,t,30,60,90,365,2019-02-06,40,2,2012-07-28,2018-09-03,93,9,9,10,10,9,9,t,18-607373,f,f,strict_14_with_grace_period,t,t,7,3,4,0,0.5
461386,none,1200456,Nala,2011-09-23,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Yaletown,8,8,t,f,"Vancouver, BC, Canada",Killarney,Killarney,,Vancouver,BC,V5R 3E9,Vancouver,"Vancouver, Canada",CA,Canada,49.22845651,-123.0312129,t,House,Private room,5,1,1,3,Real Bed,,85.00,,1594.00,1312.00,46.00,1,$33.00 ,2,1125,2,2,1125,1125,2,1125,6 months ago,t,30,60,90,365,2019-02-06,31,5,2012-06-15,2018-09-01,85,8,9,9,9,9,9,t,18-607373,f,f,strict_14_with_grace_period,t,t,7,3,4,0,0.38
475296,none,2356016,Jocelyn,2012-05-12,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Gastown,1,1,t,f,"Vancouver, BC, Canada",Gastown,Downtown Eastside,,Vancouver,BC,V6A 0A5,Vancouver,"Vancouver, Canada",CA,Canada,49.28338801,-123.1045298,t,Loft,Entire home/apt,3,1.5,1,1,Real Bed,1400,350.00,,,500.00,150.00,1,$0.00 ,1,1124,1,1,1124,1124,1,1124,a week ago,t,30,55,85,355,2019-02-06,86,30,2013-08-06,2019-01-27,97,10,10,10,10,10,10,t,19-163230,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.28
